Region,Latitude,Longitude,AgeRange,UserId,Label,Total_Quantity,Total_Value,Total_churn_period,StDev_Quantity,StDev_Value,StDev_churn_period,AvgTimeDelta,Recency,Unique_TransactionId,Unique_ItemId,Unique_churn_period,Total_Quantity_per_Unique_TransactionId,Total_Quantity_per_Unique_ItemId,Total_Quantity_per_Unique_churn_period,Total_Value_per_Unique_TransactionId,Total_Value_per_Unique_ItemId,Total_Value_per_Unique_churn_period,Total_churn_period_per_Unique_TransactionId,Total_churn_period_per_Unique_ItemId,Total_churn_period_per_Unique_churn_period
Mountain-Prairie,42.660895,-104.472657,26-30,1835052,Nonchurner,106,7684,1701,0.645018901053333,97.6115711745308,0,1.09876543209877,3,81,58,1,1.29268292682927,1.79661016949153,53,93.7073170731707,130.237288135593,3842,20.7439024390244,28.8305084745763,850.5
Mountain-Prairie,42.660895,-104.472657,26-30,668262,Nonchurner,59,4522,1134,0.401342958715028,64.2348830127943,0,1.44444444444444,17,54,36,1,1.07272727272727,1.59459459459459,29.5,82.2181818181818,122.216216216216,2261,20.6181818181818,30.6486486486486,567
Mountain-Prairie,42.660895,-104.472657,26-30,2072050,Churner,2,121,42,0,21.920310216783,0,0,8,2,2,1,0.666666666666667,0.666666666666667,1,40.3333333333333,40.3333333333333,60.5,14,14,21
Mountain-Prairie,42.660895,-104.472657,26-30,1560978,Churner,17,1239,105,2.07364413533277,248.991365312133,0,0,39,5,4,1,2.83333333333333,3.4,8.5,206.5,247.8,619.5,17.5,21,52.5
Mountain-Prairie,42.660895,-104.472657,26-30,2094885,Churner,67,7423,1050,0.798212288268514,326.741126388261,0,1.6,8,50,30,1,1.31372549019608,2.16129032258065,33.5,145.549019607843,239.451612903226,3711.5,20.5882352941176,33.8709677419355,525
Mountain-Prairie,42.660895,-104.472657,26-30,1977745,Churner,12,578,231,0.301511344577764,44.4012694331224,0,0,52,11,8,1,1,1.33333333333333,6,48.1666666666667,64.2222222222222,289,19.25,25.6666666666667,115.5
Mountain-Prairie,42.660895,-104.472657,26-30,2077475,Churner,19,2044,294,0.841897386141095,94.8529225858483,0,3.92857142857143,4,14,14,1,1.26666666666667,1.26666666666667,9.5,136.266666666667,136.266666666667,1022,19.6,19.6,147
Mountain-Prairie,42.660895,-104.472657,26-30,1678147,Nonchurner,35,3119,609,0.491303684440517,113.326515056179,0,2.58620689655172,20,29,22,1,1.16666666666667,1.52173913043478,17.5,103.966666666667,135.608695652174,1559.5,20.3,26.4782608695652,304.5
Mountain-Prairie,42.660895,-104.472657,26-30,837323,Churner,20,874,147,1.86445447147161,90.4883575778832,0,0,68,7,7,1,2.5,2.5,10,109.25,109.25,437,18.375,18.375,73.5
Mountain-Prairie,42.660895,-104.472657,26-30,1191448,Churner,16,2829,273,0.438529009653515,272.726828670967,0,4.53846153846154,36,13,12,1,1.14285714285714,1.23076923076923,8,202.071428571429,217.615384615385,1414.5,19.5,21,136.5
Mountain-Prairie,42.660895,-104.472657,26-30,1767506,Churner,4,417,42,1.4142135623731,112.429978208661,0,3.5,30,2,2,1,1.33333333333333,1.33333333333333,2,139,139,208.5,14,14,21
Mountain-Prairie,42.660895,-104.472657,26-30,1902877,Churner,2,784,21,0,0,0,0,26,1,1,1,1,1,1,392,392,392,10.5,10.5,10.5
Mountain-Prairie,42.660895,-104.472657,26-30,1897357,Nonchurner,22,1514,378,0.548318880553316,101.442472186943,0,4.94444444444444,3,18,14,1,1.15789473684211,1.46666666666667,11,79.6842105263158,100.933333333333,757,19.8947368421053,25.2,189
Mountain-Prairie,42.660895,-104.472657,26-30,1638356,Churner,6,1674,21,0,0,0,0,69,1,1,1,3,3,3,837,837,837,10.5,10.5,10.5
Mountain-Prairie,42.660895,-104.472657,26-30,1816082,Nonchurner,5,712,63,1.15470053837925,278.575543315154,0,0,38,3,3,1,1.25,1.25,2.5,178,178,356,15.75,15.75,31.5
Mountain-Prairie,42.660895,-104.472657,26-30,1913378,Nonchurner,37,3406,714,0.378805703680422,168.530632156426,0,2.5,9,34,28,1,1.05714285714286,1.27586206896552,18.5,97.3142857142857,117.448275862069,1703,20.4,24.6206896551724,357
Mountain-Prairie,42.660895,-104.472657,26-30,444514,Nonchurner,56,2720,1008,0.558620387730928,35.846204186914,0,1.375,17,48,32,1,1.14285714285714,1.6969696969697,28,55.5102040816327,82.4242424242424,1360,20.5714285714286,30.5454545454545,504
Mountain-Prairie,42.660895,-104.472657,26-30,1778694,Nonchurner,7,391,126,0.408248290463863,27.4620950888068,0,0,52,6,6,1,1,1,3.5,55.8571428571429,55.8571428571429,195.5,18,18,63
Mountain-Prairie,42.660895,-104.472657,26-30,1408331,Nonchurner,174,16575,2541,1.03997245142577,171.636339560861,0,0.636363636363636,16,121,84,1,1.42622950819672,2.04705882352941,87,135.860655737705,195,8287.5,20.827868852459,29.8941176470588,1270.5
Mountain-Prairie,42.660895,-104.472657,26-30,2078359,Churner,14,1166,210,0.966091783079296,122.452893437073,0,0,6,10,9,1,1.27272727272727,1.4,7,106,116.6,583,19.0909090909091,21,105
Mountain-Prairie,42.660895,-104.472657,26-30,2005935,Nonchurner,18,2582,294,0.468807230938495,223.759044264383,0,0,23,14,9,1,1.2,1.8,9,172.133333333333,258.2,1291,19.6,29.4,147
Mountain-Prairie,42.660895,-104.472657,26-30,1633139,Churner,3,213,63,0,27.7848879788996,0,0,96,3,2,1,0.75,1,1.5,53.25,71,106.5,15.75,21,31.5
Mountain-Prairie,42.660895,-104.472657,26-30,1655612,Nonchurner,24,4234,252,1.20604537831105,366.168076989326,0,3.66666666666667,28,12,6,1,1.84615384615385,3.42857142857143,12,325.692307692308,604.857142857143,2117,19.3846153846154,36,126
Mountain-Prairie,42.660895,-104.472657,26-30,1816259,Nonchurner,15,2128,294,0.267261241912424,206.972684931351,0,4.28571428571429,9,14,11,1,1,1.25,7.5,141.866666666667,177.333333333333,1064,19.6,24.5,147
Mountain-Prairie,42.660895,-104.472657,26-30,1941876,Churner,5,584,84,0.5,63.2508234465502,0,0,16,4,4,1,1,1,2.5,116.8,116.8,292,16.8,16.8,42
Mountain-Prairie,42.660895,-104.472657,26-30,1735673,Churner,84,17088,1239,0.894492532504989,505.763570847809,0,0.355932203389831,30,59,31,1,1.4,2.625,42,284.8,534,8544,20.65,38.71875,619.5
Mountain-Prairie,42.660895,-104.472657,26-30,1525144,Nonchurner,52,6981,840,0.464095480892257,177.780906289246,0,2.425,0,40,31,1,1.26829268292683,1.625,26,170.268292682927,218.15625,3490.5,20.4878048780488,26.25,420
Mountain-Prairie,42.660895,-104.472657,26-30,1550436,Churner,1,143,21,0,0,0,0,62,1,1,1,0.5,0.5,0.5,71.5,71.5,71.5,10.5,10.5,10.5
Mountain-Prairie,42.660895,-104.472657,26-30,1312744,Nonchurner,7,1263,147,0,109.596011397704,0,0,24,7,7,1,0.875,0.875,3.5,157.875,157.875,631.5,18.375,18.375,73.5
Mountain-Prairie,42.660895,-104.472657,26-30,1976144,Churner,89,4807,1029,1.95441241583154,111.209120747423,0,0.673469387755102,3,49,32,1,1.78,2.6969696969697,44.5,96.14,145.666666666667,2403.5,20.58,31.1818181818182,514.5
Mountain-Prairie,42.660895,-104.472657,26-30,1244991,Nonchurner,26,2349,420,0.656946685331786,124.168592943966,0,0,31,20,17,1,1.23809523809524,1.44444444444444,13,111.857142857143,130.5,1174.5,20,23.3333333333333,210
Mountain-Prairie,42.660895,-104.472657,26-30,1707014,Nonchurner,143,16682,2310,0.830054712466638,251.18863982536,0,0.809090909090909,5,110,78,1,1.28828828828829,1.81012658227848,71.5,150.288288288288,211.164556962025,8341,20.8108108108108,29.2405063291139,1155
Mountain-Prairie,42.660895,-104.472657,26-30,2159546,Churner,11,1728,231,0,159.479437261018,0,0.636363636363636,17,11,10,1,0.916666666666667,1,5.5,144,157.090909090909,864,19.25,21,115.5
Mountain-Prairie,42.660895,-104.472657,26-30,1263947,Churner,62,7596,987,0.783148133544945,232.988015477517,0,1.36170212765957,29,47,34,1,1.29166666666667,1.77142857142857,31,158.25,217.028571428571,3798,20.5625,28.2,493.5
Mountain-Prairie,42.660895,-104.472657,26-30,1497373,Nonchurner,116,25425,1911,0.615827069267809,430.62164055444,0,0.879120879120879,16,91,56,1,1.26086956521739,2.03508771929825,58,276.358695652174,446.052631578947,12712.5,20.7717391304348,33.5263157894737,955.5
Mountain-Prairie,42.660895,-104.472657,26-30,931342,Churner,6,203,105,0.447213595499958,25.7643164085524,0,0,41,5,5,1,1,1,3,33.8333333333333,33.8333333333333,101.5,17.5,17.5,52.5
Mountain-Prairie,42.660895,-104.472657,26-30,140027,Churner,27,900,315,1.26491106406735,34.3115973729833,0,0.333333333333333,64,15,12,1,1.6875,2.07692307692308,13.5,56.25,69.2307692307692,450,19.6875,24.2307692307692,157.5
Mountain-Prairie,42.660895,-104.472657,26-30,1836264,Churner,14,943,231,0.467099366496914,47.2463562808624,0,0,61,11,9,1,1.16666666666667,1.4,7,78.5833333333333,94.3,471.5,19.25,23.1,115.5
Mountain-Prairie,42.660895,-104.472657,26-30,1631074,Churner,15,739,147,1.21498579258791,53.7799750305419,0,0,56,7,6,1,1.875,2.14285714285714,7.5,92.375,105.571428571429,369.5,18.375,21,73.5
Mountain-Prairie,42.660895,-104.472657,26-30,730679,Churner,30,3386,546,0.36794648440312,109.711734173627,0,1.11538461538462,37,26,20,1,1.11111111111111,1.42857142857143,15,125.407407407407,161.238095238095,1693,20.2222222222222,26,273
Mountain-Prairie,42.660895,-104.472657,26-30,354370,Churner,8,540,126,0.516397779494322,45.391629184245,0,0,40,6,5,1,1.14285714285714,1.33333333333333,4,77.1428571428571,90,270,18,21,63
Mountain-Prairie,42.660895,-104.472657,26-30,1691993,Nonchurner,95,6802,1596,0.465474668125631,69.8393394394115,0,0.986842105263158,12,76,42,1,1.23376623376623,2.2093023255814,47.5,88.3376623376623,158.186046511628,3401,20.7272727272727,37.1162790697674,798
Mountain-Prairie,42.660895,-104.472657,26-30,1664140,Nonchurner,95,5372,1596,0.939858145324779,75.3822632589065,0,1.22368421052632,0,76,46,1,1.23376623376623,2.02127659574468,47.5,69.7662337662338,114.297872340426,2686,20.7272727272727,33.9574468085106,798
Mountain-Prairie,42.660895,-104.472657,26-30,2087351,Nonchurner,41,2919,630,0.808716877841527,152.138129161718,0,2.73333333333333,4,30,22,1,1.32258064516129,1.78260869565217,20.5,94.1612903225806,126.913043478261,1459.5,20.3225806451613,27.3913043478261,315
Mountain-Prairie,42.660895,-104.472657,26-30,1592221,Nonchurner,75,7744,1218,0.649118719432528,190.23385805411,0,1.37931034482759,17,58,37,1,1.27118644067797,1.97368421052632,37.5,131.254237288136,203.789473684211,3872,20.6440677966102,32.0526315789474,609
Mountain-Prairie,42.660895,-104.472657,26-30,1274844,Nonchurner,85,11279,1533,0.577679713021964,150.083136524734,0,0.780821917808219,18,73,47,1,1.14864864864865,1.77083333333333,42.5,152.418918918919,234.979166666667,5639.5,20.7162162162162,31.9375,766.5
Mountain-Prairie,42.660895,-104.472657,26-30,1063066,Churner,15,1074,210,1.58113883008419,79.5322436360108,0,0,39,10,9,1,1.36363636363636,1.5,7.5,97.6363636363636,107.4,537,19.0909090909091,21,105
Mountain-Prairie,42.660895,-104.472657,26-30,1050592,Nonchurner,15,474,189,1.6583123951777,38.1379076510498,0,4.22222222222222,0,9,8,1,1.5,1.66666666666667,7.5,47.4,52.6666666666667,237,18.9,21,94.5
Mountain-Prairie,42.660895,-104.472657,26-30,1592559,Churner,22,2332,357,0.587867532097255,89.061941432717,0,0,3,17,15,1,1.22222222222222,1.375,11,129.555555555556,145.75,1166,19.8333333333333,22.3125,178.5
Mountain-Prairie,42.660895,-104.472657,26-30,1598490,Churner,4,346,63,0.577350269189626,61.3297100379036,0,0,22,3,3,1,1,1,2,86.5,86.5,173,15.75,15.75,31.5
Mountain-Prairie,42.660895,-104.472657,26-30,2165356,Churner,4,107,84,0,2.87228132326901,0,0,53,4,4,1,0.8,0.8,2,21.4,21.4,53.5,16.8,16.8,42
Mountain-Prairie,42.660895,-104.472657,26-30,1620252,Churner,25,9617,399,0.945905302926917,736.151951642073,0,0,69,19,15,1,1.25,1.5625,12.5,480.85,601.0625,4808.5,19.95,24.9375,199.5
Mountain-Prairie,42.660895,-104.472657,26-30,1968866,Churner,3,218,63,0,32.2541986930901,0,0,78,3,3,1,0.75,0.75,1.5,54.5,54.5,109,15.75,15.75,31.5
Mountain-Prairie,42.660895,-104.472657,26-30,1761672,Churner,6,2630,42,1.4142135623731,1834.2349903979,0,0,76,2,2,1,2,2,3,876.666666666667,876.666666666667,1315,14,14,21
Mountain-Prairie,42.660895,-104.472657,26-30,549189,Nonchurner,18,1983,294,0.611249845502127,104.455074732454,0,3.5,32,14,11,1,1.2,1.5,9,132.2,165.25,991.5,19.6,24.5,147
Mountain-Prairie,42.660895,-104.472657,26-30,1749533,Nonchurner,17,2454,126,1.60208197875972,773.088093298558,0,13.5,7,6,6,1,2.42857142857143,2.42857142857143,8.5,350.571428571429,350.571428571429,1227,18,18,63
Mountain-Prairie,42.660895,-104.472657,26-30,2130620,Nonchurner,29,2295,546,0.325812593608421,93.4642424426829,0,0.461538461538462,76,26,18,1,1.07407407407407,1.52631578947368,14.5,85,120.789473684211,1147.5,20.2222222222222,28.7368421052632,273
Mountain-Prairie,42.660895,-104.472657,26-30,2112879,Nonchurner,2,112,42,0,21.2132034355964,0,0,89,2,2,1,0.666666666666667,0.666666666666667,1,37.3333333333333,37.3333333333333,56,14,14,21
Mountain-Prairie,42.660895,-104.472657,26-30,1284263,Churner,39,3831,567,1.05003052458683,285.133482011676,0,3.11111111111111,13,27,17,1,1.39285714285714,2.16666666666667,19.5,136.821428571429,212.833333333333,1915.5,20.25,31.5,283.5
Mountain-Prairie,42.660895,-104.472657,26-30,1733280,Nonchurner,4,307,63,0.577350269189626,60.8796627235511,0,0,93,3,2,1,1,1.33333333333333,2,76.75,102.333333333333,153.5,15.75,21,31.5
Mountain-Prairie,42.660895,-104.472657,26-30,2082202,Nonchurner,4,208,84,0,45.5558265574595,0,0,4,4,4,1,0.8,0.8,2,41.6,41.6,104,16.8,16.8,42
Mountain-Prairie,42.660895,-104.472657,26-30,2142982,Churner,8,181,63,2.08166599946613,45.2364160089339,0,0,77,3,3,1,2,2,4,45.25,45.25,90.5,15.75,15.75,31.5
Mountain-Prairie,42.660895,-104.472657,26-30,1678055,Churner,19,809,357,0.332105582077536,32.4038169501862,0,1,37,17,11,1,1.05555555555556,1.58333333333333,9.5,44.9444444444444,67.4166666666667,404.5,19.8333333333333,29.75,178.5
Mountain-Prairie,42.660895,-104.472657,26-30,1671438,Churner,11,1916,189,0.440958551844098,416.436202930426,0,0,93,9,9,1,1.1,1.1,5.5,191.6,191.6,958,18.9,18.9,94.5
Mountain-Prairie,42.660895,-104.472657,26-30,1668810,Churner,54,6173,924,0.565012301312325,139.841701127408,0,2.09090909090909,5,44,31,1,1.2,1.6875,27,137.177777777778,192.90625,3086.5,20.5333333333333,28.875,462
Mountain-Prairie,42.660895,-104.472657,26-30,2116631,Churner,7,444,126,0.408248290463863,51.1429369512546,0,0,87,6,6,1,1,1,3.5,63.4285714285714,63.4285714285714,222,18,18,63
Mountain-Prairie,42.660895,-104.472657,26-30,1790566,Churner,35,3189,693,0.24230584229878,72.1663954785303,0,0,24,33,24,1,1.02941176470588,1.4,17.5,93.7941176470588,127.56,1594.5,20.3823529411765,27.72,346.5
Mountain-Prairie,42.660895,-104.472657,26-30,50920,Nonchurner,94,9567,1533,0.904916387402028,171.196758991499,0,1.21917808219178,1,73,52,1,1.27027027027027,1.77358490566038,47,129.283783783784,180.509433962264,4783.5,20.7162162162162,28.9245283018868,766.5
Mountain-Prairie,42.660895,-104.472657,26-30,1164565,Nonchurner,52,3227,987,0.598332558147023,49.0808014337603,0,1.36170212765957,19,47,35,1,1.08333333333333,1.44444444444444,26,67.2291666666667,89.6388888888889,1613.5,20.5625,27.4166666666667,493.5
Mountain-Prairie,42.660895,-104.472657,26-30,1219425,Nonchurner,68,7321,1092,0.543714946166432,108.992774816924,0,1.61538461538462,0,52,38,1,1.28301886792453,1.74358974358974,34,138.132075471698,187.717948717949,3660.5,20.6037735849057,28,546
Mountain-Prairie,42.660895,-104.472657,26-30,1567106,Churner,27,2829,315,1.8205179796656,183.60119825317,0,5.4,16,15,14,1,1.6875,1.8,13.5,176.8125,188.6,1414.5,19.6875,21,157.5
Mountain-Prairie,42.660895,-104.472657,26-30,1513097,Churner,10,753,210,0,32.2560933089479,0,0,52,10,8,1,0.909090909090909,1.11111111111111,5,68.4545454545455,83.6666666666667,376.5,19.0909090909091,23.3333333333333,105
Mountain-Prairie,42.660895,-104.472657,26-30,423205,Churner,19,1471,189,2.97676184991529,266.783672247343,0,0,8,9,7,1,1.9,2.375,9.5,147.1,183.875,735.5,18.9,23.625,94.5
Mountain-Prairie,42.660895,-104.472657,26-30,1761627,Nonchurner,179,26143,2247,1.00729135144216,276.369685955446,0,0.747663551401869,14,107,50,1,1.65740740740741,3.50980392156863,89.5,242.064814814815,512.607843137255,13071.5,20.8055555555556,44.0588235294118,1123.5
Mountain-Prairie,42.660895,-104.472657,26-30,1563924,Churner,11,1079,105,1.78885438199983,161.360466037998,0,4.2,75,5,4,1,1.83333333333333,2.2,5.5,179.833333333333,215.8,539.5,17.5,21,52.5
Mountain-Prairie,42.660895,-104.472657,26-30,206105,Churner,21,1327,399,0.315301767642306,73.6125466041208,0,0,80,19,18,1,1.05,1.10526315789474,10.5,66.35,69.8421052631579,663.5,19.95,21,199.5
Mountain-Prairie,42.660895,-104.472657,26-30,438155,Churner,43,10713,861,0.218084789955091,433.698238635024,0,1.92682926829268,8,41,28,1,1.02380952380952,1.48275862068966,21.5,255.071428571429,369.413793103448,5356.5,20.5,29.6896551724138,430.5
Mountain-Prairie,42.660895,-104.472657,26-30,2064048,Churner,13,1025,252,0.288675134594813,62.8800565771972,0,0,19,12,10,1,1,1.18181818181818,6.5,78.8461538461538,93.1818181818182,512.5,19.3846153846154,22.9090909090909,126
Mountain-Prairie,42.660895,-104.472657,26-30,2021911,Nonchurner,19,1240,273,0.967417922046845,74.46759749665,0,2.69230769230769,61,13,11,1,1.35714285714286,1.58333333333333,9.5,88.5714285714286,103.333333333333,620,19.5,22.75,136.5
Mountain-Prairie,42.660895,-104.472657,26-30,2123646,Churner,21,1466,399,0.315301767642306,48.4828299021585,0,3.26315789473684,25,19,16,1,1.05,1.23529411764706,10.5,73.3,86.2352941176471,733,19.95,23.4705882352941,199.5
Mountain-Prairie,42.660895,-104.472657,26-30,2054827,Churner,34,4683,609,0.46820062223378,205.062119628185,0,2.27586206896552,23,29,22,1,1.13333333333333,1.47826086956522,17,156.1,203.608695652174,2341.5,20.3,26.4782608695652,304.5
Mountain-Prairie,42.660895,-104.472657,26-30,2106243,Nonchurner,55,4088,987,0.524161812726227,71.8063486843493,0,1.04255319148936,37,47,35,1,1.14583333333333,1.52777777777778,27.5,85.1666666666667,113.555555555556,2044,20.5625,27.4166666666667,493.5
Mountain-Prairie,42.660895,-104.472657,26-30,420679,Nonchurner,121,11026,1701,1.11941342664499,122.818400770818,0,0.222222222222222,69,81,58,1,1.47560975609756,2.05084745762712,60.5,134.463414634146,186.881355932203,5513,20.7439024390244,28.8305084745763,850.5
Mountain-Prairie,42.660895,-104.472657,26-30,1651195,Churner,22,857,420,0.307793505625546,27.4768323463509,0,0.05,76,20,19,1,1.04761904761905,1.1,11,40.8095238095238,42.85,428.5,20,21,210
Mountain-Prairie,42.660895,-104.472657,26-30,1648140,Nonchurner,20,5514,378,0.323380833381777,534.242839694371,0,3.88888888888889,10,18,16,1,1.05263157894737,1.17647058823529,10,290.210526315789,324.352941176471,2757,19.8947368421053,22.2352941176471,189
Mountain-Prairie,42.660895,-104.472657,26-30,1847321,Churner,1,664,21,0,0,0,0,17,1,1,1,0.5,0.5,0.5,332,332,332,10.5,10.5,10.5
Mountain-Prairie,42.660895,-104.472657,26-30,2108919,Churner,4,5701,84,0,1709.602561026,0,0,89,4,4,1,0.8,0.8,2,1140.2,1140.2,2850.5,16.8,16.8,42
Mountain-Prairie,42.660895,-104.472657,26-30,2149967,Churner,30,1924,567,0.423659272868162,88.2603633455683,0,1.33333333333333,37,27,16,1,1.07142857142857,1.76470588235294,15,68.7142857142857,113.176470588235,962,20.25,33.3529411764706,283.5
Mountain-Prairie,42.660895,-104.472657,26-30,1673654,Churner,2,87,42,0,30.4055915910215,0,0,78,2,2,1,0.666666666666667,0.666666666666667,1,29,29,43.5,14,14,21
Mountain-Prairie,42.660895,-104.472657,26-30,137027,Nonchurner,48,6445,798,0.446258349990214,196.332803426428,0,2.42105263157895,5,38,31,1,1.23076923076923,1.5,24,165.25641025641,201.40625,3222.5,20.4615384615385,24.9375,399
Mountain-Prairie,42.660895,-104.472657,26-30,2161594,Nonchurner,24,3580,357,0.507299656195892,203.492646925979,0,1.94117647058824,38,17,9,1,1.33333333333333,2.4,12,198.888888888889,358,1790,19.8333333333333,35.7,178.5
Mountain-Prairie,42.660895,-104.472657,26-30,1039818,Nonchurner,5,1121,63,0.577350269189626,197.86443170346,0,0,34,3,2,1,1.25,1.66666666666667,2.5,280.25,373.666666666667,560.5,15.75,21,31.5
Mountain-Prairie,42.660895,-104.472657,26-30,1926019,Nonchurner,22,2984,336,1.25830573921179,171.134255289037,0,2.5625,28,16,10,1,1.29411764705882,2,11,175.529411764706,271.272727272727,1492,19.7647058823529,30.5454545454545,168
Mountain-Prairie,42.660895,-104.472657,26-30,889865,Nonchurner,34,3150,588,0.417855447018672,139.100949220608,0,1.03571428571429,67,28,24,1,1.17241379310345,1.36,17,108.620689655172,126,1575,20.2758620689655,23.52,294
Mountain-Prairie,42.660895,-104.472657,26-30,1597592,Churner,35,2219,357,3.61369942433122,109.832325414162,0,5,3,17,11,1,1.94444444444444,2.91666666666667,17.5,123.277777777778,184.916666666667,1109.5,19.8333333333333,29.75,178.5
Mountain-Prairie,42.660895,-104.472657,26-30,2079110,Nonchurner,68,5859,1071,0.972967967955095,157.16356410553,0,1.37254901960784,5,51,34,1,1.30769230769231,1.94285714285714,34,112.673076923077,167.4,2929.5,20.5961538461538,30.6,535.5
Mountain-Prairie,42.660895,-104.472657,26-30,1224238,Churner,25,1939,420,0.550119604220181,50.1350544450739,0,3.05,18,20,15,1,1.19047619047619,1.5625,12.5,92.3333333333333,121.1875,969.5,20,26.25,210
Mountain-Prairie,42.660895,-104.472657,26-30,201629,Churner,21,1264,420,0.223606797749979,37.428669000619,0,0,94,20,17,1,1,1.16666666666667,10.5,60.1904761904762,70.2222222222222,632,20,23.3333333333333,210
Mountain-Prairie,42.660895,-104.472657,26-30,1852424,Nonchurner,16,1587,273,0.599144689515278,104.074862109334,0,0,77,13,9,1,1.14285714285714,1.6,8,113.357142857143,158.7,793.5,19.5,27.3,136.5
